Number of days: 1289
April 24 2020: 0.28%,
April 25 2020: 0.45%,
April 26 2020: 2.04%,
April 27 2020: 1.06%,
April 28 2020: -0.44%,
April 29 2020: 13.44%,
April 30 2020: -1.81%,
May 1 2020: 2.40%,
May 2 2020: 1.66%,
May 3 2020: -0.87%,
May 4 2020: -0.25%,
May 5 2020: 1.69%,
May 6 2020: 1.35%,
May 7 2020: 9.22%,
May 8 2020: -1.87%,
May 9 2020: -2.66%,
May 10 2020: -8.56%,
May 11 2020: -1.85%,
May 12 2020: 2.91%,
May 13 2020: 5.66%,
May 14 2020: 5.18%,
May 15 2020: -4.86%,
May 16 2020: 0.70%,
May 17 2020: 3.19%,
May 18 2020: 0.55%,
May 19 2020: 0.43%,
May 20 2020: -2.70%,
May 21 2020: -4.66%,
May 22 2020: 1.13%,
May 23 2020: 0.10%,
May 24 2020: -5.00%,
May 25 2020: 2.09%,
May 26 2020: -0.66%,
May 27 2020: 4.11%,
May 28 2020: 4.04%,
May 29 2020: -1.55%,
May 30 2020: 2.88%,
May 31 2020: -2.57%,
June 1 2020: 7.96%,
June 2 2020: -6.71%,
June 3 2020: 1.56%,
June 4 2020: 1.27%,
June 5 2020: -1.71%,
June 6 2020: 0.47%,
June 7 2020: 0.83%,
June 8 2020: 0.36%,
June 9 2020: -0.10%,
June 10 2020: 1.15%,
June 11 2020: -6.12%,
June 12 2020: 2.01%,
June 13 2020: 0.09%,
June 14 2020: -1.39%,
June 15 2020: 0.90%,
June 16 2020: 1.06%,
June 17 2020: -0.65%,
June 18 2020: -0.83%,
June 19 2020: -0.81%,
June 20 2020: 0.52%,
June 21 2020: -0.69%,
June 22 2020: 4.21%,
June 23 2020: -0.63%,
June 24 2020: -3.41%,
June 25 2020: -0.53%,
June 26 2020: -0.94%,
June 27 2020: -1.64%,
June 28 2020: 1.16%,
June 29 2020: 0.84%,
June 30 2020: -0.59%,
July 1 2020: 1.03%,
July 2 2020: -1.58%,
July 3 2020: -0.31%,
July 4 2020: 0.86%,
July 5 2020: -0.72%,
July 6 2020: 3.03%,
July 7 2020: -0.91%,
July 8 2020: 1.93%,
July 9 2020: -2.16%,
July 10 2020: 0.61%,
July 11 2020: -0.58%,
July 12 2020: 0.74%,
July 13 2020: -0.65%,
July 14 2020: 0.14%,
July 15 2020: -0.63%,
July 16 2020: -0.69%,
July 17 2020: 0.23%,
July 18 2020: 0.17%,
July 19 2020: 0.42%,
July 20 2020: -0.52%,
July 21 2020: 2.50%,
July 22 2020: 1.36%,
July 23 2020: 0.89%,
July 24 2020: -0.68%,
July 25 2020: 1.70%,
July 26 2020: 2.38%,
July 27 2020: 11.06%,
July 28 2020: -1.12%,
July 29 2020: 1.78%,
July 30 2020: -0.01%,
July 31 2020: 2.12%,
August 1 2020: 4.11%,
August 2 2020: -6.18%,
August 3 2020: 1.34%,
August 4 2020: -0.25%,
August 5 2020: 4.94%,
August 6 2020: 0.15%,
August 7 2020: -1.43%,
August 8 2020: 1.44%,
August 9 2020: -0.67%,
August 10 2020: 1.81%,
August 11 2020: -4.21%,
August 12 2020: 1.51%,
August 13 2020: 1.86%,
August 14 2020: -0.16%,
August 15 2020: 0.78%,
August 16 2020: 0.49%,
August 17 2020: 3.11%,
August 18 2020: -2.74%,
August 19 2020: -1.59%,
August 20 2020: 0.84%,
August 21 2020: -2.72%,
August 22 2020: 1.14%,
August 23 2020: -0.13%,
August 24 2020: 0.86%,
August 25 2020: -3.66%,
August 26 2020: 1.26%,
August 27 2020: -1.14%,
August 28 2020: 1.73%,
August 29 2020: -0.53%,
August 30 2020: 2.14%,
August 31 2020: -0.53%,
September 1 2020: 2.34%,
September 2 2020: -4.47%,
September 3 2020: -10.96%,
September 4 2020: 3.04%,
September 5 2020: -2.68%,
September 6 2020: 0.88%,
September 7 2020: 1.15%,
September 8 2020: -2.38%,
September 9 2020: 0.91%,
September 10 2020: 1.15%,
September 11 2020: 0.49%,
September 12 2020: 0.51%,
September 13 2020: -1.03%,
September 14 2020: 3.28%,
September 15 2020: 1.06%,
September 16 2020: 1.56%,
September 17 2020: -0.13%,
September 18 2020: -0.06%,
September 19 2020: 1.35%,
September 20 2020: -1.45%,
September 21 2020: -4.61%,
September 22 2020: 1.08%,
September 23 2020: -2.74%,
September 24 2020: 4.83%,
September 25 2020: -0.46%,
September 26 2020: 0.39%,
September 27 2020: 0.43%,
September 28 2020: -0.73%,
September 29 2020: 1.35%,
September 30 2020: -0.59%,
October 1 2020: -1.46%,
October 2 2020: -0.46%,
October 3 2020: -0.27%,
October 4 2020: 1.18%,
October 5 2020: 1.18%,
October 6 2020: -1.78%,
October 7 2020: 0.63%,
October 8 2020: 2.43%,
October 9 2020: 1.15%,
October 10 2020: 2.20%,
October 11 2020: 0.67%,
October 12 2020: 1.40%,
October 13 2020: -0.93%,
October 14 2020: -0.02%,
October 15 2020: 0.76%,
October 16 2020: -1.62%,
October 17 2020: 0.36%,
October 18 2020: 1.26%,
October 19 2020: 2.16%,
October 20 2020: 1.35%,
October 21 2020: 7.31%,
October 22 2020: 1.47%,
October 23 2020: -0.35%,
October 24 2020: 1.46%,
October 25 2020: -0.63%,
October 26 2020: 0.17%,
October 27 2020: 4.47%,
October 28 2020: -2.71%,
October 29 2020: 1.43%,
October 30 2020: 0.78%,
October 31 2020: 1.70%,
November 1 2020: -0.21%,
November 2 2020: -1.54%,
November 3 2020: 3.50%,
November 4 2020: 0.86%,
November 5 2020: 10.22%,
November 6 2020: -0.06%,
November 7 2020: -4.89%,
November 8 2020: 4.43%,
November 9 2020: -0.95%,
November 10 2020: -0.20%,
November 11 2020: 2.53%,
November 12 2020: 3.87%,
November 13 2020: 0.18%,
November 14 2020: -1.53%,
November 15 2020: -0.70%,
November 16 2020: 4.74%,
November 17 2020: 5.66%,
November 18 2020: 0.66%,
November 19 2020: 0.14%,
November 20 2020: 4.79%,
November 21 2020: 0.26%,
November 22 2020: -1.55%,
November 23 2020: -0.25%,
November 24 2020: 4.31%,
November 25 2020: -2.30%,
November 26 2020: -8.38%,
November 27 2020: -0.06%,
November 28 2020: 3.39%,
November 29 2020: 2.63%,
November 30 2020: 8.31%,
December 1 2020: -4.73%,
December 2 2020: 2.34%,
December 3 2020: 1.13%,
December 4 2020: -3.97%,
December 5 2020: 2.67%,
December 6 2020: 1.11%,
December 7 2020: -0.99%,
December 8 2020: -4.40%,
December 9 2020: 1.19%,
December 10 2020: -1.55%,
December 11 2020: -1.20%,
December 12 2020: 4.28%,
December 13 2020: 1.95%,
December 14 2020: 0.51%,
December 15 2020: 0.79%,
December 16 2020: 9.83%,
December 17 2020: 6.85%,
December 18 2020: 1.36%,
December 19 2020: 3.09%,
December 20 2020: -1.54%,
December 21 2020: -3.14%,
December 22 2020: 4.80%,
December 23 2020: -2.43%,
December 24 2020: 2.14%,
December 25 2020: 4.14%,
December 26 2020: 7.21%,
December 27 2020: -0.80%,
December 28 2020: 3.04%,
December 29 2020: 1.13%,
December 30 2020: 5.44%,
December 31 2020: 0.17%,
January 1 2021: 1.41%,
January 2 2021: 9.70%,
January 3 2021: 2.56%,
January 4 2021: -3.06%,
January 5 2021: 6.13%,
January 6 2021: 8.31%,
January 7 2021: 7.24%,
January 8 2021: 2.92%,
January 9 2021: -1.23%,
January 10 2021: -4.83%,
January 11 2021: -7.20%,
January 12 2021: -3.84%,
January 13 2021: 9.76%,
January 14 2021: 4.74%,
January 15 2021: -6.14%,
January 16 2021: -2.02%,
January 17 2021: -0.46%,
January 18 2021: 2.25%,
January 19 2021: -2.00%,
January 20 2021: -1.21%,
January 21 2021: -13.02%,
January 22 2021: 6.78%,
January 23 2021: -2.65%,
January 24 2021: 0.57%,
January 25 2021: -0.02%,
January 26 2021: 0.66%,
January 27 2021: -6.46%,
January 28 2021: 9.89%,
January 29 2021: 2.65%,
January 30 2021: 0.05%,
January 31 2021: -3.41%,
February 1 2021: 1.31%,
February 2 2021: 5.82%,
February 3 2021: 6.05%,
February 4 2021: -1.82%,
February 5 2021: 3.66%,
February 6 2021: 2.34%,
February 7 2021: -0.98%,
February 8 2021: 19.54%,
February 9 2021: 0.10%,
February 10 2021: -3.47%,
February 11 2021: 7.06%,
February 12 2021: -1.42%,
February 13 2021: -0.31%,
February 14 2021: 3.01%,
February 15 2021: -1.38%,
February 16 2021: 2.55%,
February 17 2021: 6.08%,
February 18 2021: -1.08%,
February 19 2021: 8.44%,
February 20 2021: -0.12%,
February 21 2021: 2.81%,
February 22 2021: -5.79%,
February 23 2021: -9.61%,
February 24 2021: 1.61%,
February 25 2021: -5.24%,
